Random,Date,Hour,Cloud coverage,Visibility,Temperature,Dew point,Relative humidity,Wind speed,Station pressure,Altimeter,Solar energy,(Inverter),
0.646090123,6/15/16,16,0.39,10,32.14,22.82,55.45,10.72,28.96,29.76,3105.5,,
0.658967059,6/15/16,17,0.17,10,28.94,22.59,59.01,3.99,28.98,29.78,940.25,,
0.609704447,6/16/16,6,0,10,23.63,19.7,78.24,8.32,29.04,29.83,239.5,,
0.638456448,6/16/16,7,0.14,10,24.65,19.85,74.64,10.28,29.05,29.84,1019.75,,
0.368090266,6/16/16,8,0.28,10,25.27,19.62,70.28,9.48,29.05,29.84,2138,,
0.502027293,6/16/16,9,0.14,10,25.96,19.22,65.96,13.56,29.05,29.84,3154,,
0.830271999,6/16/16,10,0.42,10,26.77,19.22,62.56,13.36,29.06,29.85,3931,,
0.359088155,6/16/16,11,0.62,10,27.45,19.75,62.04,10.8,29.07,29.86,4412.25,,
0.552771566,6/16/16,12,0.52,10,27.66,19.28,59.92,13.68,29.07,29.86,4479.75,,
0.799658951,6/16/16,13,0.52,10,27.93,19.6,58.92,12.36,29.07,29.86,4498.25,,
0.333374594,6/16/16,14,0.42,10,28.1,19.48,58.28,11.12,29.07,29.86,4315,,
0.285372206,6/16/16,15,0.42,10,28.18,19.28,56.92,13.52,29.07,29.86,3734.75,,
0.116601197,6/16/16,16,0.42,10,27.73,19.26,58.52,12.6,29.07,29.86,2934.25,,
0.068623586,6/16/16,17,0.53,10,26.65,18.65,60.48,13.32,29.08,29.87,1885.25,,
0.381122333,6/17/16,6,0,10,18.85,15.58,77.48,14,29.22,30.01,249,,
0.335349754,6/17/16,7,0,10,20.69,16.69,75.88,13,29.23,30.03,1051.5,,
0.909322786,6/17/16,8,0,10,22.93,16.1,63.52,10.76,29.24,30.03,2206.25,,
0.535952503,6/17/16,9,0,10,25.02,15.47,53.6,11,29.24,30.03,3189,,
0.67782876,6/17/16,10,0,10,26.57,16.24,49.84,9.84,29.26,30.05,3886.5,,
0.992736327,6/17/16,11,0,10,27.85,16.8,47.24,11.08,29.25,30.04,4321.75,,
0.209998072,6/17/16,12,0.21,10,28.4,16.94,45.82,10.47,29.24,30.03,4497.75,,
0.984323102,6/17/16,13,0.22,10,26.43,9.89,32.42,13.18,29.24,30.03,4455.25,,
0.484147172,6/17/16,14,0.44,10,28.72,16.7,48,10,29.21,30.03,4111.5,,
0.269201713,6/17/16,15,0.01,10,29.9,14.11,34.8,6.12,29.23,30.02,3350.75,,
0.797087515,6/17/16,16,0,10,27.57,8.65,25.89,10.64,29.24,30.03,2820.5,,
0.735219884,6/17/16,17,0,10,29.13,10.45,28.47,11.94,29.23,30.02,1886,,
0.024957947,6/18/16,6,0,10,19.25,12.65,61.72,8.76,29.39,30.19,339.75,,
0.360985716,6/18/16,7,0,10,22.77,12.66,51.72,9.4,29.4,30.2,1025.5,,
0.865750559,6/18/16,8,0,10,25.14,12.7,43.04,10.76,29.41,30.21,2175.5,,
0.024013116,6/18/16,9,0,10,26.85,12.59,38.04,8.72,29.41,30.21,3071.25,,
0.754914199,6/18/16,10,0.14,10,28.08,14.71,41.32,8.28,29.41,30.21,3639,,
0.012041721,6/18/16,11,0.42,10,28.81,13.79,31.28,8.44,22.45,30.21,4227,,
0.532675236,6/18/16,12,0.23,10,29.35,13.62,35.35,8.65,29.4,30.21,4448,,
0.283182933,6/18/16,13,0,10,29.27,13.99,33.66,8.78,29.4,30.2,4325.25,,
0.48286115,6/18/16,14,0.58,10,29.91,14.02,33.41,7.94,29.4,30.2,4083.25,,
0.161358801,6/18/16,15,0.21,10,29.95,13.52,33.17,9.12,29.39,30.19,3673.25,,
0.361445661,6/18/16,16,0,10,30.28,12.4,29.96,9.32,29.38,30.17,2655.25,,
0.400292072,6/18/16,17,0,10,29.74,11.03,27.84,7.4,29.39,30.18,1981.75,,
0.58575023,6/19/16,6,0.16,7.55,22.05,17.64,74.92,4.28,29.45,30.25,305,,
0.732920526,6/19/16,7,0.01,10,24.65,17.68,63.04,7.68,29.46,30.26,941.25,,
0.581721245,6/19/16,8,0,10,26.56,19.16,60.96,5.16,29.46,30.26,2052.25,,
0.110686942,6/19/16,9,0.63,10,27.87,20.68,62.92,5.44,29.45,30.25,2699.25,,
0.563813204,6/19/16,10,0.69,10,29.09,20.89,59,5.33,29.45,30.25,3110.25,,
0.449844225,6/19/16,11,0,10,29.09,19.4,55,5,29.42,30.25,3707.5,,
0.844440144,6/19/16,12,0.44,10,30.45,20.96,52.33,8,29.42,30.22,4326.25,,
0.549283738,6/19/16,13,0.44,10,30.3,20.6,53,5,29.39,30.22,3061.75,,
0.494010038,6/19/16,14,0.41,10,31.46,21.78,53.34,6.44,29.39,30.19,3405.5,,
0.972075638,6/19/16,15,0.44,10,31.26,20.89,51.78,10.33,29.39,30.18,2876.75,,
0.401510171,6/19/16,16,0.44,10,31.2,21.78,55.34,7.22,29.36,30.16,2786.25,,
0.557859881,6/19/16,17,0.14,10,31.03,21.62,54.56,7.4,29.36,30.16,1913.5,,
0.985254518,6/20/16,6,0,10,24.15,21.62,82.08,10.6,29.39,30.19,250.75,,
0.223969423,6/20/16,7,0,10,26.37,22.32,75.72,12.4,29.39,30.18,998.5,,
0.163012189,6/20/16,8,0,10,28.32,22.79,69.76,15.64,29.36,30.16,2050,,
0.245900758,6/20/16,9,0,10,29.61,22.88,65.56,13.96,29.36,30.16,3055.75,,
0.726378686,6/20/16,10,0.15,10,30.73,22.95,59.64,12.8,29.36,30.15,3767.5,,
0.053737539,6/20/16,11,0.42,10,31.53,21.98,55.12,14.88,29.34,30.13,3823.25,,
0.462944796,6/20/16,12,0.44,10,32.06,20.6,49,14,29.32,30.14,3656,,
0.266510815,6/20/16,13,0.41,10,32.79,20.96,47,15.67,29.31,30.1,4257.75,,
0.534710059,6/20/16,14,0.63,10,32.74,21.28,49.24,14.28,29.29,30.08,3622.25,,
0.730305727,6/20/16,15,0.02,10,32.53,21.85,50.56,15.11,29.26,30.05,2977.25,,
0.103179997,6/20/16,16,0.64,10,32.32,21.96,53.84,13.36,29.25,30.04,2464,,
0.189999261,6/20/16,17,0.87,10,31.52,21.92,54.83,12.59,29.24,30.03,1365.75,,
0.743782074,6/21/16,6,0.65,10,21.16,15.68,67.04,6,29.27,30.06,291.75,,
0.863343864,6/21/16,7,0.16,10,22.81,16.41,66.52,6.4,29.28,30.07,939.25,,
0.742617505,6/21/16,8,0,10,24.24,16.58,61.44,7.28,29.28,30.07,2199,,
0.940356148,6/21/16,9,0,10,25.34,15.54,52.72,9.28,29.27,30.06,3184.75,,
0.182256086,6/21/16,10,0.03,10,25.96,14.55,48.6,9.04,29.28,30.07,3819,,
0.341171791,6/21/16,11,0.04,10,26.49,15.76,49.12,11.88,29.27,30.06,4200.25,,
0.296719967,6/21/16,12,0,10,27.1,16.19,48.2,12.92,29.25,30.04,4368,,
0.926433475,6/21/16,13,0,10,27.54,16.55,48.68,10.84,29.23,30.02,4570.75,,
0.57647335,6/21/16,14,0,10,27.89,17,48.96,9.4,29.21,30,4343,,
0.204391533,6/21/16,15,0,10,28.08,17.23,50.2,9.72,29.19,29.98,3827,,
0.222505286,6/21/16,16,0.01,10,27.96,17.09,50.24,10.64,29.17,29.96,3023.5,,
0.51172779,6/21/16,17,0.01,9.6,27.44,16.87,50.28,9.96,29.16,29.95,1958.75,,
0.33711377,6/22/16,6,0.98,3.99,18.7,18.78,96.72,6.81,29.21,30,0,,
0.847178494,6/22/16,7,0.81,8.08,19.14,19.34,96.84,4.04,29.23,30.02,107.08,,
0.255819996,6/22/16,8,0.83,8.89,19.4,19.35,95.62,7.54,29.15,29.94,148.05,,
0.364376119,6/22/16,9,1,9.69,19.75,19.44,95.46,7.19,29.19,29.98,356.75,,
0.328289731,6/22/16,10,0.9,8.28,20.02,19.49,95.41,9.78,29.18,29.97,182.5,,
0.880511407,6/22/16,11,0.84,7.46,21.04,19.68,93.49,5.62,29.21,30.01,312.75,,
0.411049703,6/22/16,12,0.02,10,23.78,20.71,86.24,14.08,29.14,29.93,1848.75,,
0.659357477,6/22/16,13,0.65,10,25.81,21.86,78.04,10.2,29.14,29.93,3169.75,,
0.201519763,6/22/16,14,0.44,10,27.4,22.53,73.36,14.52,29.12,29.91,3135.25,,
0.130501094,6/22/16,15,0,10,28.45,23.6,75.92,12.92,29.09,29.88,3398.25,,
0.005833275,6/22/16,16,0.14,10,28.8,24.48,76.08,10,29.08,29.87,2768,,
0.596803924,6/22/16,17,0.3,10,28.62,24.92,79.88,10.88,29.07,29.86,944.25,,
0.608232191,6/23/16,6,0.28,10,26.48,23.98,85,8.36,29.04,29.83,254.5,,
0.078615432,6/23/16,7,0,10,27.57,24.66,82.76,9.84,29.06,29.85,996.25,,
0.594024776,6/23/16,8,0,10,28.69,24.51,77.96,10.04,29.07,29.86,2101.5,,
0.992097338,6/23/16,9,0.14,10,29.47,24.62,72.96,10.04,29.08,29.87,3121,,
0.88506029,6/23/16,10,0.53,10,30.03,24.38,69.92,9.48,29.09,29.88,3000,,
0.631015447,6/23/16,11,0.58,10,26.24,13.54,44.86,11.97,29.09,29.88,3646,,
0.988190535,6/23/16,12,0.23,10,27.88,12.71,40.65,15.94,29.08,29.88,4185,,
0.277255921,6/23/16,13,0.5,10,30.74,23.16,62.03,12.24,29.09,29.88,3855.75,,
0.984681911,6/23/16,14,0.01,10,28.03,15.91,47.29,10.88,29.09,29.88,4191.75,,
0.700540486,6/23/16,15,0,10,29.92,21.09,57.09,12.48,29.1,29.89,3850,,
0.27164468,6/23/16,16,0,10,29.12,20.78,59.85,13.64,29.1,29.89,3045.25,,
0.663991869,6/23/16,17,0.01,10,28.16,20.44,60.44,11.4,29.1,29.89,1653.75,,
0.688509404,6/24/16,6,0,9.88,19.13,16.6,82.08,7.32,29.24,30.03,257,,
0.288553682,6/24/16,7,0,9.96,20.66,17.72,80.8,6.64,29.26,30.06,1047,,
0.115655406,6/24/16,8,0,10,22.41,19.3,79.76,3.76,29.28,30.07,2076,,
0.949934544,6/24/16,9,0.14,10,24.17,20.28,75.48,3.48,29.28,30.07,3113.25,,
0.569426152,6/24/16,10,0.72,10,25.7,20.5,69.88,4.04,29.29,30.08,3840.5,,
0.079868442,6/24/16,11,0.74,10,26.32,20.44,68.2,4.6,29.29,30.08,3685.25,,
0.498109234,6/24/16,12,0.75,10,26.97,20.14,63.83,1.82,29.29,30.08,2828.5,,
0.317362016,6/24/16,13,0.74,10,27.55,19.96,61.6,4.92,29.29,30.08,3277.5,,
0.968651068,6/24/16,14,0.5,10,28.05,19.56,45.89,3.44,22.36,30.07,3301.75,,
0.785129957,6/24/16,15,0.44,10,28.46,19.21,57,2.65,29.27,30.06,2175,,
0.33907944,6/24/16,16,0.6,10,28.16,19.09,55.17,4.06,29.26,30.05,1157.25,,
0.370177191,6/24/16,17,0.82,10,25.27,11.13,39.36,4.41,29.26,30.05,1669.5,,
0.947392587,6/25/16,6,0,9.84,21.91,19.67,86.16,5.04,29.31,30.11,241.5,,
0.614962981,6/25/16,7,0,10,24.3,21.18,82.72,5.76,29.32,30.12,1028.25,,
0.161388833,6/25/16,8,0,10,26.48,22.12,77.64,8,29.33,30.12,2148,,
0.172311722,6/25/16,9,0,10,28.14,22.48,71.16,9.68,29.32,30.12,3098.25,,
0.153445658,6/25/16,10,0,10,29.3,22.41,65.48,9.04,29.31,30.1,3803.5,,
0.773455878,6/25/16,11,0,10,30.29,22.26,62.34,8.78,29.31,30.1,4215,,
0.634850925,6/25/16,12,0,10,31.27,22.74,56.45,7.11,29.28,30.07,4339.75,,
0.6477258,6/25/16,13,0.41,10,31.81,22.39,56.24,8.59,29.27,30.06,4323.75,,
0.470760113,6/25/16,14,0.52,10,32.23,22.91,56.04,5.44,29.27,30.06,3693.25,,
0.198447591,6/25/16,15,0.53,10,32.5,23.24,57,6.12,29.26,30.05,3381.5,,
0.89234569,6/25/16,16,0.41,10,31.95,22.79,56.23,8,29.24,30.03,2509.75,,
0.836194312,6/25/16,17,0.44,10,31.49,23.96,60.88,8,29.24,30.03,1819.25,,
0.702211703,6/26/16,6,0,9.96,23.88,22.41,88.2,6.76,29.27,30.06,385,,
0.256033002,6/26/16,7,0.42,10,24.89,22.85,86.8,5.44,29.27,30.06,608.5,,
0.900590787,6/26/16,8,0.14,10,26.76,23.32,83.8,5.4,29.27,30.06,1046,,
0.330859223,6/26/16,9,0.62,10,28.78,24.36,78.4,7,29.27,30.06,2544,,
0.138124585,6/26/16,10,0.69,10,29.77,24.05,73.68,6.44,29.27,30.06,3063,,
0.492221843,6/26/16,11,0,10,30.71,22.8,63,3,29.22,30.04,4121,,
0.805357239,6/26/16,12,0.21,10,31.98,24.9,65.59,9.41,29.23,30.02,3929.75,,
0.085238928,6/26/16,13,0.41,10,32.61,25.77,67.12,8.22,29.2,29.99,3426.25,,
0.643661939,6/26/16,14,0.85,9.28,30.85,24.64,67.93,9.64,29.19,29.99,3279.5,,
0.470428807,6/26/16,15,0.99,9.36,27.09,23.05,74.1,6.05,29.2,29.99,1152.75,,
0.638002428,6/26/16,16,0.96,9.56,26.87,23.04,79.79,6.21,29.2,30,118.48,,
0.84886426,6/26/16,17,0.83,10,26.26,23.35,80.81,1.35,29.22,30.01,113.3,,
0.56000436,6/27/16,6,0,10,22.72,20.06,82,5.24,29.31,30.1,228,,
0.985369347,6/27/16,7,0,10,25.57,20.74,73.44,6.96,29.31,30.1,1061.25,,
0.909851035,6/27/16,8,0,10,27.37,20.34,64.52,7.24,29.31,30.1,2221.25,,
0.094806472,6/27/16,9,0,10,29.04,21.02,61.08,6.68,29.31,30.11,2871,,
0.437696407,6/27/16,10,0,10,30.02,20.07,53.72,9.84,29.31,30.11,3903,,
0.772407106,6/27/16,11,0,10,28.43,15.34,43.22,11.67,29.31,30.1,4344.75,,
0.3455187,6/27/16,12,0,10,25.19,3.15,21.55,9.41,29.3,30.09,4539.25,,
0.878313171,6/27/16,13,0.19,10,30.82,19.4,50,11,29.27,30.09,3798.25,,
0.619198222,6/27/16,14,0,10,28.38,10.57,31.83,11.88,29.26,30.05,4023.25,,
0.923849259,6/27/16,15,0,10,31.17,18.05,42.29,12.83,29.24,30.04,3741.5,,
0.817429816,6/27/16,16,0,10,30.88,18.68,45.12,12.36,29.25,30.04,2966.25,,
0.728039385,6/27/16,17,0,10,28.02,14.05,39.22,11.57,29.25,30.04,1927,,
0.496716517,6/28/16,6,0,10,19.92,16.62,77.8,9.96,29.33,30.12,217.5,,
0.46133436,6/28/16,7,0,10,21.52,17.39,76.64,9.96,29.34,30.14,1038,,
0.214918557,6/28/16,8,0.42,10,22.39,17.54,75.92,9.64,29.35,30.15,2230.25,,
0.953455092,6/28/16,9,0.64,10,22.98,17.23,70.16,7.08,29.36,30.15,3083.75,,
0.314592892,6/28/16,10,0.83,10,23.45,16.87,67.39,8.81,29.35,30.15,3177.25,,
0.478540812,6/28/16,11,0.75,10,23.72,17.1,64,7.5,29.32,30.14,3144.25,,
0.991208697,6/28/16,12,0.83,10,23.99,15.8,60.08,9.88,29.34,30.14,2612,,
0.93575935,6/28/16,13,0.74,10,24.65,15.56,56.72,9.08,29.34,30.14,2769.75,,
0.054742615,6/28/16,14,0.83,10,24.91,15.3,54.72,9.08,29.33,30.12,3269,,
0.640579439,6/28/16,15,0.98,10,24.75,15.04,54.08,10.68,29.33,30.12,3116,,
0.480240471,6/28/16,16,0.64,10,24.59,15.33,54.48,10.8,29.31,30.11,2500,,
0.376603847,6/28/16,17,0.31,10,24,15.36,58.64,11.8,29.31,30.11,1870.25,,
0.538671408,6/29/16,6,0,10,14.43,10.82,75.2,6.4,29.36,30.16,219.2,,
0.922543546,6/29/16,7,0,10,17.32,11.36,64.56,7.64,29.36,30.16,1105.25,,
0.65984323,6/29/16,8,0,10,19.39,11.74,61.64,7.44,29.36,30.16,2346.5,,
0.418931224,6/29/16,9,0,10,20.8,11.78,55.56,8,29.36,30.16,3390.5,,
0.55915852,6/29/16,10,0,10,21.82,11.16,49.72,9.16,29.36,30.16,4162.75,,
0.612266174,6/29/16,11,0,10,22.75,10.81,45.84,8.08,29.35,30.14,4581.5,,
0.895454118,6/29/16,12,0,10,23.45,10.74,43.36,5.24,29.34,30.14,4620,,
0.796888938,6/29/16,13,0,10,24.11,10.13,40.4,4.6,29.34,30.13,4600.25,,
0.290070122,6/29/16,14,0,10,24.65,9.86,37.88,6.36,29.31,30.11,4445.5,,
0.116054274,6/29/16,15,0,10,24.71,9.48,25.62,5.44,15.45,30.1,3853.5,,
0.680327726,6/29/16,16,0,10,24.62,9.54,25.58,2.56,15.45,30.08,2776.25,,
0.049581833,6/29/16,17,0,10,24.15,10.41,20.67,4.72,8.53,30.08,1807.25,,
0.193997111,6/30/16,6,0.01,10,17.09,13.19,75.32,2.16,29.28,30.07,305.25,,
0.910116059,6/30/16,7,0.02,10,20.22,14.09,66.8,5,29.28,30.07,1103.25,,
0.165924482,6/30/16,8,0,10,22.46,14.78,60.12,7.36,29.27,30.06,2239,,
0.871368605,6/30/16,9,0.28,10,23.85,14.9,57.84,7.44,29.27,30.06,2333.25,,
0.270142089,6/30/16,10,0.62,10,24.54,15.11,55.04,7.04,29.26,30.05,3769.25,,
0.162936758,6/30/16,11,0.01,10,24.85,15.08,55.2,7.36,29.25,30.04,3306.5,,
0.372225142,6/30/16,12,0.39,10,24.87,15.55,55.28,8.72,29.22,30.01,2840.75,,
0.884883355,6/30/16,13,0.26,10,25.31,15.95,56.48,6.04,29.21,30,3369.25,,
0.504200874,6/30/16,14,0.82,10,24.88,15.65,57.04,7.8,29.2,29.99,3492,,
0.695075117,6/30/16,15,0.03,10,25.19,15.9,21.14,9,8.52,29.96,2731.25,,
0.897894441,6/30/16,16,0,10,25.35,15.96,21.06,9.28,8.52,29.94,2776.75,,
0.932751258,6/30/16,17,0.02,10,25.31,16.85,21.14,8.72,8.52,29.93,1339.5,,
0.109096729,7/1/16,6,0,9.88,19.3,17.1,87,11.32,29.21,30,223.25,,
0.771126772,7/1/16,7,0.56,10,19.84,16.92,82.92,12.72,29.23,30.02,1052.75,,
0.584612707,7/1/16,8,0.96,10,20.24,16.8,81.24,13.16,29.25,30.04,2368.25,,
0.437891249,7/1/16,9,0.63,10,21.36,16.39,69.6,12.56,29.27,30.06,3433,,
0.728174145,7/1/16,10,0.65,10,22.68,15.75,63.77,10.22,29.29,30.08,3406.75,,
0.03708575,7/1/16,11,0.43,10,23.53,15.52,60.08,9.36,29.29,30.08,4161.75,,
0.802128735,7/1/16,12,0.44,10,24.46,14.68,52.16,9.28,29.29,30.08,3634.5,,
0.038633083,7/1/16,13,0.44,10,24.63,14.44,50,10,29.3,30.09,4030.25,,
0.382740984,7/1/16,14,0.44,10,24.91,12.6,45.08,10.6,29.3,30.09,3545,,
0.619134952,7/1/16,15,0.01,10,25.15,11.98,43.48,8.76,29.3,30.09,3090,,
0.744238357,7/1/16,16,0.39,10,24.98,12.54,44.12,8.08,29.3,30.09,3165.75,,
0.997141577,7/1/16,17,0.43,10,24.31,13.47,47.52,8.04,29.29,30.08,1637.75,,
0.617223513,7/2/16,6,0,10,14.19,11.57,79.92,2.84,29.38,30.18,178.5,,
0.003551859,7/2/16,7,0,10,15.54,12.06,76.52,2.76,29.39,30.19,237.25,,
0.454694911,7/2/16,8,0,10,16.05,12.12,76.08,6.08,29.37,30.17,687,,
0.181693133,7/2/16,9,0,10,17.36,12.58,73.08,7.36,29.36,30.16,1416.5,,
0.682083387,7/2/16,10,0,10,17.92,12.71,69.48,2.2,29.39,30.18,1752.75,,
0.524752613,7/2/16,11,0,10,18.13,13.16,71.92,5.24,29.39,30.19,1295.5,,
0.903251961,7/2/16,12,0.3,10,18.06,13.4,70,4.08,29.37,30.17,1071.5,,
0.548754814,7/2/16,13,0.27,10,18.54,13.35,68.08,1.8,29.36,30.16,987.75,,
0.779301443,7/2/16,14,0.5,10,18.54,13.81,69.8,2.44,29.36,30.16,1292.75,,
0.362451691,7/2/16,15,0.31,10,18.8,13.72,68,5.88,29.35,30.14,1078,,
0.263424819,7/2/16,16,0.63,10,18.57,13.54,68.72,4.44,29.34,30.14,1331.5,,
0.152529007,7/2/16,17,1,9.96,18.37,12.81,65.84,2.12,29.34,30.14,554.75,,
0.797783597,7/3/16,6,1,7.45,15.02,14.56,93.3,2.36,29.3,30.1,36.75,,
0.655620142,7/3/16,7,1,4.2,15.41,14.7,93.32,6.48,29.31,30.1,191.73,,
0.717931549,7/3/16,8,1,8.82,15.96,14.69,89.25,11.78,29.28,30.08,488.75,,
0.711236485,7/3/16,9,1,9.04,16.32,15.61,93,9.08,29.27,30.07,653,,
0.474534976,7/3/16,10,1,7.84,16.73,16.27,94.28,7.8,29.27,30.06,517.25,,
0.589106158,7/3/16,11,1,3.48,17.12,16.78,95.56,6.8,29.27,30.06,471.75,,
0.298036351,7/3/16,12,1,5.32,17.33,16.74,96.84,8.96,29.26,30.05,465.75,,
0.564449946,7/3/16,13,1,8.84,17.8,17.34,96.84,8.04,29.24,30.03,567.25,,
0.648720832,7/3/16,14,1,9.88,18.38,17.94,95.56,10,29.22,30.01,517.5,,
0.26490701,7/3/16,15,1,9.96,18.66,17.93,93,9.32,29.21,30,591.75,,
0.232384507,7/3/16,16,1,10,18.81,18.05,95.46,11.77,29.17,29.96,447,,
0.073139658,7/3/16,17,1,10,18.86,18.25,95.56,10.6,29.16,29.95,316.5,,
0.073844927,7/4/16,6,1,0.4,18.3,18.52,100,5.15,29.12,29.91,66.3,,
0.528298592,7/4/16,7,1,0.63,18.68,18.86,98.89,5.55,29.11,29.91,201.75,,
0.207486902,7/4/16,8,1,2.13,19.33,19.18,97.74,5.63,29.11,29.91,419.25,,
0.523319211,7/4/16,9,1,4.35,20.4,19.61,91.04,5.11,29.1,29.89,703.75,,
0.038494893,7/4/16,10,1,7,21.54,19.94,87.12,5.76,29.09,29.88,1211,,
0.156916549,7/4/16,11,1,9.64,21.98,20.09,84.54,2.04,29.09,29.89,1243.25,,
0.990950168,7/4/16,12,1,9.12,22.02,20.29,83.96,1.07,29.09,29.88,861.5,,
0.515947398,7/4/16,13,1,10,22.45,20.54,81.96,0.92,29.09,29.88,1316.25,,
0.415435617,7/4/16,14,1,10,23.38,20.71,83.22,0.89,29.09,29.88,1552.25,,
0.135502245,7/4/16,15,1,7.54,23.55,21.22,85.39,1.65,29.08,29.87,2034.75,,
0.260232136,7/4/16,16,1,10,24.21,21.34,82.84,0,29.07,29.86,1564,,
0.89302979,7/4/16,17,1,10,24.12,21.22,81.08,2.08,29.07,29.86,825,,
0.476450423,7/5/16,6,1,4.32,21.86,21.53,94.44,0.12,29.15,29.94,187.45,,
0.331190162,7/5/16,7,1,8.88,23.24,21.61,87.44,1.08,29.15,29.94,593.5,,
0.069351917,7/5/16,8,0.97,10,24.68,21.74,81.77,2.96,29.15,29.94,1194,,
0.634201679,7/5/16,9,0.74,10,25.32,22.06,80.4,4.76,29.16,29.95,2483.75,,
0.512387351,7/5/16,10,0.99,10,26.42,21.77,74.92,4.73,29.16,29.96,2245,,
0.374339166,7/5/16,11,0.71,10,24.49,15.1,44.73,6.84,25.65,29.96,2719.75,,
0.396161081,7/5/16,12,0.65,10,25.84,15.69,53.57,7.68,29.16,29.95,3406.25,,
0.36190255,7/5/16,13,0.64,10,28.33,22.06,66.92,6.16,29.14,29.93,3904.75,,
0.302711312,7/5/16,14,0.58,10,28.62,21.95,67,8.53,29.14,29.93,3872.75,,
0.992422897,7/5/16,15,0.72,10,28.57,22.89,69.71,8,29.12,29.92,3727.5,,
0.782692128,7/5/16,16,0.44,10,28.41,21.1,63,9,29.1,29.92,2443.5,,
0.088837896,7/5/16,17,0.19,10,28.16,21.1,63,9,29.09,29.91,1848,,
0.896893164,7/6/16,6,1,8.06,20.29,19.97,94.19,9.81,29.19,29.98,0,,
0.300129214,7/6/16,7,0.69,7.78,20.5,19.97,92.67,11,29.2,30,32.43,,
0.153939606,7/6/16,8,0.92,10,20.95,20.42,93,4.12,29.16,29.95,239.63,,
0.629483089,7/6/16,9,0.03,10,21.6,20.81,92.88,10.88,29.08,29.88,611.25,,
0.922308971,7/6/16,10,0,10,22.57,21.31,89.88,14,29.06,29.85,1303.5,,
0.446410853,7/6/16,11,0.03,10,23.72,21.28,83.04,10.12,29.04,29.83,1415.5,,
0.15224132,7/6/16,12,0,10,26.49,22.06,76.12,6.4,29.03,29.83,2659.5,,
0.890918745,7/6/16,13,0,10,25.6,16,55.28,6.2,29.06,29.85,4459,,
0.121445302,7/6/16,14,0,10,28.11,22.79,69.89,3.55,29.07,29.86,2645.5,,
0.655675952,7/6/16,15,0,10,21.99,2.95,21.66,6.96,29.07,29.86,2437.5,,
0.054393497,7/6/16,16,0.03,10,27.33,23.64,75.84,6.72,29.08,29.87,1736.75,,
0.691759899,7/6/16,17,0.62,10,26.28,23.51,79.24,7,29.08,29.87,939.25,,
0.566641221,7/7/16,6,0.83,1.21,20.62,21.19,97.74,3.37,29.1,29.9,279,,
0.736742874,7/7/16,7,0.75,6.24,21.86,21.85,92.8,2.96,29.09,29.88,778.25,,
0.717650126,7/7/16,8,0.99,5.97,22.75,22.1,91.18,7.53,29.08,29.87,1216.5,,
0.23626691,7/7/16,9,0.89,9,24.12,22.12,87.08,6.74,29.09,29.88,2215.5,,
0.17757167,7/7/16,10,0.54,10,24.21,22.53,87.67,7.18,29.12,29.91,2071,,
0.997365339,7/7/16,11,0.33,10,23.65,22.17,87.16,9.23,29.09,29.88,606.5,,
0.057887087,7/7/16,12,0.16,10,25.22,22.65,83.16,13.84,28.99,29.79,1398,,
0.848925057,7/7/16,13,0,10,27.11,22.54,76.88,15.69,28.97,29.76,3215,,
0.456942406,7/7/16,14,0.14,10,28.07,23.54,75.44,13.16,28.98,29.77,4111.5,,
0.644257462,7/7/16,15,0,10,28.47,22.88,69.76,13.18,29,29.79,3683.25,,
0.700734847,7/7/16,16,0.38,10,26.13,16.01,55.28,12.88,29,29.79,2905.75,,
0.518316502,7/7/16,17,0.8,10,27.59,22.92,75,11.24,28.99,29.78,1842.25,,
0.376434325,7/8/16,6,0,10,22.45,22.22,94.92,5.12,29.1,29.89,345.25,,
0.67264449,7/8/16,7,0.45,10,24.42,23.06,89.04,5.68,29.11,29.9,965.25,,
0.503984962,7/8/16,8,0.02,10,26.14,23.38,82.24,5.4,29.1,29.89,1356.5,,
0.281331082,7/8/16,9,0.42,10,27.27,23.76,79.24,6.44,29.09,29.88,2894.25,,
0.819334596,7/8/16,10,0.65,10,28.22,23.34,73.15,11.09,29.08,29.87,3865.5,,
0.407972252,7/8/16,11,0.44,10,28.81,23.75,73.77,9.29,29.08,29.87,3891.75,,
0.834836443,7/8/16,12,0.44,10,29.18,22.2,67,10,29.07,29.89,4320,,
0.850652677,7/8/16,13,0.44,10,29.78,22.98,61.44,13.67,29.09,29.88,3219,,
0.513927302,7/8/16,14,0.75,10,29.44,22.2,67,8,29.08,29.9,3712.25,,
0.676063172,7/8/16,15,0.04,10,26.62,11.61,38.88,17.41,29.09,29.88,3613.5,,
0.432993186,7/8/16,16,0,10,26.42,12.89,39.72,12.72,29.09,29.88,2969,,
0.348400383,7/8/16,17,0,10,27.74,17.76,51,10.12,29.09,29.88,2016.5,,
0.301603943,7/9/16,6,0,10,19.33,17.38,85.08,7.36,29.21,30,200,,
0.489176219,7/9/16,7,0,10,20.97,18.38,84.12,7.96,29.24,30.03,996,,
0.00595158,7/9/16,8,0,10,22.24,18.47,77.08,7.72,29.25,30.04,2078.75,,
0.342172421,7/9/16,9,0.28,10,23.49,18.2,70.8,8.96,29.26,30.05,3193.5,,
0.868799377,7/9/16,10,0.53,10,24.41,17.54,64.44,9.8,29.27,30.06,4097.5,,
